order_id,customer_id,restaurant_id,order_timestamp,order_status,order_amount,tip_amount,items_count,payment_method,weather,traffic_condition
ORD_005970,CUST_00932,REST_0044,2025-02-19 22:27:52,Delivered,531.03,91.69,6,UPI,Clear,Low
ORD_005971,CUST_01429,REST_0187,2025-04-22 16:27:54,Delivered,201.69,10.08,3,UPI,Clear,Medium
ORD_005972,CUST_00468,REST_0150,2025-04-08 13:22:43,Delivered,767.6,52.46,5,Wallet,Clear,Severe
ORD_005973,CUST_00875,REST_0188,2025-06-12 22:59:40,Delivered,406.15,66.3,6,UPI,Cloudy,Medium
ORD_005974,CUST_01432,REST_0063,2025-06-06 12:33:03,Delivered,186.91,21.33,2,Debit Card,Cloudy,Low
ORD_005975,CUST_00982,REST_0008,2025-02-14 19:50:13,Delivered,629.3,115.8,2,UPI,Cloudy,Low
ORD_005976,CUST_01016,REST_0081,2025-03-10 19:46:26,Delivered,206.5,16.24,3,UPI,Clear,Low
ORD_005977,CUST_00269,REST_0165,2025-01-11 19:36:38,Delivered,80.45,6.93,2,Cash,Rain,High
ORD_005978,CUST_00743,REST_0130,2025-04-08 14:15:57,Delivered,907.02,54.44,6,UPI,Rain,Medium
ORD_005979,CUST_00548,REST_0089,2025-03-05 14:57:00,Delivered,440.02,26.47,3,UPI,Cloudy,Low
ORD_005980,CUST_00710,REST_0194,2025-04-29 22:28:01,Delivered,103.28,9.45,2,Debit Card,Rain,High
ORD_005981,CUST_01201,REST_0169,2025-01-29 20:08:54,Delivered,182.02,12.05,1,Debit Card,Rain,Medium
ORD_005982,CUST_00693,REST_0094,2025-04-26 08:27:36,Delivered,414.41,31.67,4,UPI,Rain,Low
ORD_005983,CUST_00096,REST_0032,2025-05-31 22:31:27,Delivered,671.51,138.58,3,UPI,Cloudy,Medium
ORD_005984,CUST_01360,REST_0024,2025-02-27 20:31:20,Delivered,897.18,110.69,5,UPI,Clear,Low
ORD_005985,CUST_00819,REST_0032,2025-03-10 18:58:27,Delivered,609.41,130.71,2,Credit Card,Clear,Low
ORD_005986,CUST_01387,REST_0082,2025-06-09 18:59:22,Delivered,405.33,3.49,2,Debit Card,Rain,Medium
ORD_005987,CUST_00862,REST_0037,2025-03-15 20:26:34,Delivered,376.47,45.57,2,UPI,Clear,Low
ORD_005988,CUST_00107,REST_0188,2025-01-24 14:35:44,Delivered,265.59,26.64,5,Wallet,Cloudy,Medium
ORD_005989,CUST_00832,REST_0149,2025-05-22 20:47:41,Delivered,412.76,47.65,4,UPI,Clear,Medium
ORD_005990,CUST_00867,REST_0183,2025-04-29 20:19:55,Delivered,618.75,141.36,5,Debit Card,Cloudy,Low
ORD_005991,CUST_00323,REST_0029,2025-05-25 23:38:31,Delivered,689.52,11.84,3,UPI,Clear,Medium
ORD_005992,CUST_00710,REST_0169,2025-05-10 13:41:37,Delivered,900.31,265.93,5,Wallet,Clear,Low
ORD_005993,CUST_00691,REST_0144,2025-02-24 20:45:42,Delivered,80.0,0.13,2,Cash,Clear,High
ORD_005994,CUST_00940,REST_0109,2025-05-10 22:35:21,Delivered,496.96,168.94,3,UPI,Clear,Low
ORD_005995,CUST_00392,REST_0155,2025-03-24 10:34:00,Delivered,126.24,10.26,1,UPI,Heavy Rain,Severe
ORD_005996,CUST_00877,REST_0151,2025-04-22 20:55:30,Delivered,396.97,49.93,4,Wallet,Cloudy,Medium
ORD_005997,CUST_00365,REST_0177,2025-04-26 19:19:00,Delivered,227.77,12.72,3,Cash,Rain,High
ORD_005998,CUST_00672,REST_0135,2025-04-07 21:26:07,Delivered,628.44,134.5,5,UPI,Clear,Low
ORD_005999,CUST_00188,REST_0078,2025-05-02 14:05:45,Delivered,373.89,83.78,2,UPI,Clear,Low
ORD_006000,CUST_00057,REST_0187,2025-01-25 03:35:30,Delivered,215.34,35.63,3,UPI,Cloudy,Medium
ORD_006001,CUST_00482,REST_0197,2025-05-27 20:23:33,Delivered,550.11,13.73,5,UPI,Heavy Rain,High
ORD_006002,CUST_00413,REST_0013,2025-05-25 22:35:12,Delivered,475.95,64.9,2,Debit Card,Clear,Low
ORD_006003,CUST_00610,REST_0167,2025-02-28 11:11:20,Delivered,123.43,25.33,3,UPI,Cloudy,Low
ORD_006004,CUST_01445,REST_0140,2025-04-11 05:00:47,Delivered,462.03,19.85,5,Debit Card,Clear,High
ORD_006005,CUST_00787,REST_0022,2025-03-06 12:33:00,Delivered,130.0,5.95,1,UPI,Clear,Medium
ORD_006006,CUST_00832,REST_0033,2025-05-30 18:36:25,Delivered,586.85,164.1,4,Wallet,Clear,Low
ORD_006007,CUST_01414,REST_0004,2025-06-03 21:56:25,Delivered,137.27,9.79,1,UPI,Cloudy,Medium
ORD_006008,CUST_01383,REST_0050,2025-03-18 11:00:00,Delivered,385.38,30.61,1,UPI,Rain,Low
ORD_006009,CUST_01329,REST_0181,2025-04-16 20:29:27,Delivered,80.0,8.48,2,UPI,Clear,Low
ORD_006010,CUST_00150,REST_0001,2025-03-30 20:51:25,Delivered,214.56,49.88,5,Debit Card,Clear,Medium
ORD_006011,CUST_00956,REST_0129,2025-06-27 12:40:31,Delivered,428.04,175.36,2,UPI,Cloudy,Medium
ORD_006012,CUST_01213,REST_0151,2025-06-03 19:19:47,Delivered,297.69,29.35,4,Debit Card,Heavy Rain,High
ORD_006013,CUST_01253,REST_0172,2025-02-18 13:00:00,Delivered,2439.71,400.65,3,Credit Card,Clear,Medium
ORD_006014,CUST_00870,REST_0071,2025-03-27 15:29:27,Delivered,449.33,157.25,3,Wallet,Clear,Low
ORD_006015,CUST_00028,REST_0124,2025-06-13 19:36:35,Delivered,285.54,32.26,5,Credit Card,Rain,Medium
ORD_006016,CUST_01461,REST_0181,2025-05-07 14:29:41,Delivered,133.24,11.07,3,UPI,Cloudy,Medium
ORD_006017,CUST_00712,REST_0190,2025-04-09 18:20:07,Delivered,4704.59,116.56,4,UPI,Rain,Medium
ORD_006018,CUST_00588,REST_0149,2025-03-10 13:30:57,Delivered,480.12,102.36,4,UPI,Clear,Medium
ORD_006019,CUST_00590,REST_0004,2025-01-30 14:35:26,Cancelled,1377.28,0.0,6,UPI,Cloudy,Medium
ORD_006020,CUST_00637,REST_0055,2025-02-04 11:25:03,Delivered,359.84,94.41,3,Debit Card,Clear,Low
ORD_006021,CUST_00366,REST_0106,2025-04-01 11:26:46,Delivered,468.67,74.52,4,UPI,Heavy Rain,High
ORD_006022,CUST_00491,REST_0022,2025-05-14 13:43:23,Delivered,90.87,17.16,1,UPI,Clear,Medium
ORD_006023,CUST_01477,REST_0041,2025-04-29 22:12:25,Delivered,1686.59,575.47,4,Credit Card,Cloudy,Medium
ORD_006024,CUST_00550,REST_0017,2025-02-12 18:45:46,Delivered,488.49,26.08,2,UPI,Cloudy,High
ORD_006025,CUST_00794,REST_0005,2025-06-05 21:11:45,Delivered,121.16,10.91,2,UPI,Clear,High
ORD_006026,CUST_01273,REST_0109,2025-06-27 18:59:54,Delivered,292.66,26.79,2,Credit Card,Cloudy,Medium
ORD_006027,CUST_00795,REST_0051,2025-06-12 16:30:56,Cancelled,272.39,0.0,3,UPI,Cloudy,Low
ORD_006028,CUST_00487,REST_0122,2025-05-20 13:34:06,Failed,283.78,0.0,4,UPI,Clear,Medium
ORD_006029,CUST_00790,REST_0101,2025-05-24 16:16:20,Delivered,839.1,226.49,3,Wallet,Clear,Low
ORD_006030,CUST_00175,REST_0198,2025-03-07 14:10:00,Cancelled,453.16,0.0,2,Wallet,Rain,Medium
ORD_006031,CUST_00198,REST_0069,2025-03-20 11:07:24,Delivered,1400.57,87.84,6,Credit Card,Rain,High
ORD_006032,CUST_01046,REST_0190,2025-05-19 14:20:53,Delivered,2500.07,673.35,4,Wallet,Heavy Rain,Medium
ORD_006033,CUST_01376,REST_0129,2025-04-29 21:08:47,Delivered,797.78,167.41,4,Debit Card,Clear,Low
ORD_006034,CUST_01092,REST_0119,2025-05-09 22:05:29,Delivered,1184.75,41.68,4,UPI,Clear,Severe
ORD_006035,CUST_00115,REST_0173,2025-02-24 13:21:05,Delivered,1218.85,195.71,3,Credit Card,Clear,Low
ORD_006036,CUST_00603,REST_0059,2025-04-15 22:20:38,Delivered,108.64,31.51,1,UPI,Clear,Low
ORD_006037,CUST_00004,REST_0057,2025-05-13 19:54:12,Delivered,1369.58,96.04,3,UPI,Clear,Low
ORD_006038,CUST_00770,REST_0018,2025-03-17 18:14:46,Delivered,3047.59,351.2,8,Cash,Clear,Low
ORD_006039,CUST_00290,REST_0171,2025-02-24 14:02:21,Delivered,1156.76,188.64,2,Debit Card,Clear,Medium
ORD_006040,CUST_01305,REST_0054,2025-02-04 19:41:11,Delivered,467.07,15.96,2,UPI,Clear,High
ORD_006041,CUST_00160,REST_0016,2025-05-09 19:52:54,Delivered,1105.44,450.83,5,UPI,Clear,Medium
ORD_006042,CUST_00002,REST_0007,2025-02-23 18:00:00,Delivered,1138.04,132.83,1,Cash,Clear,Medium
ORD_006043,CUST_00679,REST_0169,2025-06-13 19:46:55,Delivered,361.62,27.42,2,UPI,Clear,High
ORD_006044,CUST_00236,REST_0039,2025-04-04 21:38:00,Delivered,370.07,47.92,2,UPI,Cloudy,Low
ORD_006045,CUST_01110,REST_0154,2025-01-21 14:39:11,Delivered,1217.71,269.5,2,Cash,Cloudy,Medium
ORD_006046,CUST_01381,REST_0132,2025-01-20 00:31:50,Delivered,568.75,81.8,3,UPI,Clear,Medium
ORD_006047,CUST_00064,REST_0073,2025-04-12 13:20:16,Delivered,225.04,32.09,1,UPI,Rain,Medium
ORD_006048,CUST_00591,REST_0064,2025-04-25 11:53:01,Delivered,3235.02,448.59,5,Debit Card,Clear,High
ORD_006049,CUST_01496,REST_0150,2025-01-14 20:47:17,Delivered,486.82,182.74,3,UPI,Cloudy,Medium
ORD_006050,CUST_01103,REST_0044,2025-02-09 12:00:41,Delivered,371.58,85.03,3,Credit Card,Cloudy,Low
ORD_006051,CUST_01431,REST_0022,2025-03-19 11:40:00,Delivered,111.42,12.89,2,UPI,Cloudy,Medium
ORD_006052,CUST_00248,REST_0166,2025-03-21 12:59:54,Delivered,183.08,22.19,2,UPI,Clear,Medium
ORD_006053,CUST_00334,REST_0116,2025-03-03 20:23:16,Delivered,348.04,34.84,4,UPI,Clear,Medium
ORD_006054,CUST_00235,REST_0076,2025-02-17 22:47:40,Delivered,187.14,2.74,4,UPI,Heavy Rain,High
ORD_006055,CUST_00455,REST_0057,2025-03-11 14:28:03,Delivered,414.0,9.91,2,UPI,Rain,Severe
ORD_006056,CUST_01090,REST_0165,2025-06-03 20:25:13,Delivered,257.98,61.87,6,Cash,Heavy Rain,Severe
ORD_006057,CUST_00249,REST_0111,2025-06-26 07:07:39,Delivered,1030.71,56.27,1,UPI,Cloudy,Medium
ORD_006058,CUST_00790,REST_0078,2025-01-25 22:14:15,Delivered,815.72,74.6,3,UPI,Cloudy,High
ORD_006059,CUST_00406,REST_0050,2025-02-23 20:27:06,Delivered,278.24,11.34,1,UPI,Rain,Low
ORD_006060,CUST_01244,REST_0152,2025-04-24 18:23:30,Delivered,435.86,84.75,4,Debit Card,Clear,Medium
ORD_006061,CUST_00010,REST_0012,2025-03-09 12:34:05,Delivered,501.85,24.67,1,Cash,Clear,Medium
ORD_006062,CUST_00337,REST_0161,2025-04-20 21:31:45,Delivered,2329.43,177.4,4,UPI,Cloudy,Severe
ORD_006063,CUST_00913,REST_0108,2025-04-12 19:53:31,Delivered,389.73,55.9,4,Wallet,Clear,Low
ORD_006064,CUST_00148,REST_0197,2025-05-22 20:38:10,Delivered,337.85,46.54,3,Wallet,Cloudy,Low
ORD_006065,CUST_00703,REST_0162,2025-03-12 09:23:54,Delivered,3512.96,58.22,5,Credit Card,Cloudy,Low
ORD_006066,CUST_00656,REST_0077,2025-03-29 00:10:07,Delivered,80.0,28.48,1,Debit Card,Clear,Low
ORD_006067,CUST_01280,REST_0119,2025-05-07 16:41:53,Cancelled,840.87,0.0,3,Debit Card,Clear,Low
ORD_006068,CUST_00943,REST_0058,2025-06-22 14:16:56,Delivered,401.13,48.17,3,Credit Card,Cloudy,Medium
ORD_006069,CUST_00965,REST_0033,2025-05-18 21:26:19,Delivered,278.74,17.42,2,UPI,Cloudy,Low
ORD_006070,CUST_01429,REST_0130,2025-02-25 20:27:00,Delivered,458.57,87.03,3,Credit Card,Clear,High
ORD_006071,CUST_01473,REST_0161,2025-01-10 19:30:00,Delivered,2054.75,210.36,4,UPI,Cloudy,Medium
ORD_006072,CUST_00987,REST_0123,2025-02-12 19:42:01,Delivered,552.28,142.8,3,Credit Card,Cloudy,Medium
ORD_006073,CUST_00787,REST_0009,2025-03-23 14:22:46,Delivered,1907.83,133.43,3,Credit Card,Clear,High
ORD_006074,CUST_00917,REST_0176,2025-01-09 12:15:22,Delivered,844.81,37.36,4,Debit Card,Clear,High
ORD_006075,CUST_00571,REST_0126,2025-04-03 13:11:51,Delivered,469.7,28.12,3,UPI,Cloudy,Medium
ORD_006076,CUST_01480,REST_0198,2025-06-07 11:03:46,Delivered,522.13,51.65,4,UPI,Cloudy,Medium
ORD_006077,CUST_01061,REST_0091,2025-02-10 20:29:51,Delivered,359.04,80.88,3,UPI,Clear,Medium
ORD_006078,CUST_00439,REST_0191,2025-04-15 12:51:44,Delivered,506.34,94.76,5,Cash,Clear,Low
ORD_006079,CUST_00089,REST_0143,2025-03-30 16:28:00,Delivered,1466.65,33.93,4,Wallet,Cloudy,Medium
ORD_006080,CUST_00069,REST_0063,2025-02-15 20:00:17,Delivered,391.81,53.06,4,Cash,Clear,Severe
ORD_006081,CUST_00309,REST_0145,2025-05-10 13:03:31,Delivered,189.72,18.59,2,UPI,Clear,Medium
ORD_006082,CUST_00352,REST_0150,2025-03-24 22:48:48,Delivered,482.81,82.86,3,Debit Card,Clear,Medium
ORD_006083,CUST_00622,REST_0004,2025-04-27 20:06:26,Delivered,273.39,26.62,1,UPI,Clear,Low
ORD_006084,CUST_00324,REST_0129,2025-05-29 20:31:11,Delivered,1198.09,128.02,6,Cash,Cloudy,Medium
ORD_006085,CUST_00951,REST_0035,2025-06-13 15:02:42,Delivered,360.74,42.66,2,Wallet,Clear,Low
ORD_006086,CUST_00319,REST_0175,2025-01-08 07:13:35,Delivered,255.9,50.84,1,Wallet,Clear,Medium
ORD_006087,CUST_00281,REST_0059,2025-05-07 22:31:06,Delivered,729.27,40.03,3,UPI,Rain,High
ORD_006088,CUST_00710,REST_0048,2025-03-15 09:59:39,Delivered,752.79,21.59,6,UPI,Heavy Rain,Medium
ORD_006089,CUST_01335,REST_0117,2025-03-09 11:11:00,Delivered,1667.37,109.6,5,Credit Card,Clear,Low
ORD_006090,CUST_00706,REST_0101,2025-02-22 09:09:06,Delivered,454.54,45.98,2,Wallet,Cloudy,Medium
ORD_006091,CUST_00620,REST_0129,2025-03-01 17:42:00,Delivered,1155.56,37.11,5,UPI,Rain,High
ORD_006092,CUST_00870,REST_0013,2025-02-19 18:24:43,Delivered,496.63,37.67,2,Credit Card,Rain,Low
ORD_006093,CUST_00389,REST_0140,2025-03-20 16:16:00,Delivered,233.0,33.37,3,UPI,Rain,Medium
ORD_006094,CUST_00529,REST_0084,2025-04-13 19:06:29,Delivered,378.77,71.48,5,Debit Card,Rain,High
ORD_006095,CUST_00323,REST_0031,2025-05-01 13:36:20,Delivered,521.29,35.95,2,UPI,Clear,Low
ORD_006096,CUST_00861,REST_0131,2025-04-08 12:39:19,Delivered,699.96,57.73,2,UPI,Rain,Medium
ORD_006097,CUST_01051,REST_0024,2025-04-08 21:51:29,Delivered,997.34,107.83,3,Debit Card,Cloudy,Medium
ORD_006098,CUST_01016,REST_0161,2025-02-01 10:11:00,Delivered,1257.69,216.79,3,UPI,Clear,Medium
ORD_006099,CUST_00385,REST_0168,2025-01-27 19:46:09,Delivered,264.9,16.87,1,UPI,Rain,High
ORD_006100,CUST_01171,REST_0127,2025-02-05 18:38:44,Delivered,822.27,189.04,3,Credit Card,Clear,Low
ORD_006101,CUST_00387,REST_0048,2025-06-13 21:19:33,Delivered,233.9,6.25,3,UPI,Rain,High
ORD_006102,CUST_00229,REST_0036,2025-06-14 22:58:28,Cancelled,1149.83,0.0,2,UPI,Clear,High
ORD_006103,CUST_00523,REST_0050,2025-01-31 21:37:02,Delivered,1474.08,142.2,5,Wallet,Rain,Medium
ORD_006104,CUST_00901,REST_0104,2025-04-17 21:15:08,Delivered,341.46,28.75,2,UPI,Clear,Medium
ORD_006105,CUST_00216,REST_0143,2025-02-22 11:48:11,Delivered,719.0,10.53,3,UPI,Rain,High
ORD_006106,CUST_00978,REST_0195,2025-06-24 17:48:17,Delivered,1463.19,292.12,5,UPI,Clear,Medium
ORD_006107,CUST_01297,REST_0015,2025-02-11 19:32:41,Delivered,299.67,96.9,4,Wallet,Clear,Low
ORD_006108,CUST_00442,REST_0157,2025-05-06 14:37:16,Delivered,872.78,60.04,5,Credit Card,Cloudy,Medium
ORD_006109,CUST_00678,REST_0030,2025-05-19 13:40:49,Delivered,267.93,35.56,4,UPI,Clear,Medium
ORD_006110,CUST_00346,REST_0101,2025-05-04 20:05:31,Delivered,1632.15,106.13,6,UPI,Clear,Low
ORD_006111,CUST_00539,REST_0043,2025-01-11 19:12:12,Delivered,1057.87,326.66,4,UPI,Clear,Medium
ORD_006112,CUST_00034,REST_0121,2025-02-08 19:02:31,Delivered,137.46,37.17,1,UPI,Clear,Medium
ORD_006113,CUST_01432,REST_0012,2025-03-09 12:00:08,Delivered,2178.61,159.54,4,Credit Card,Cloudy,High
ORD_006114,CUST_00624,REST_0020,2025-04-23 15:26:02,Delivered,80.0,15.45,1,Credit Card,Clear,High
ORD_006115,CUST_01184,REST_0076,2025-03-27 16:04:48,Delivered,169.54,20.11,2,UPI,Cloudy,Medium
ORD_006116,CUST_00217,REST_0153,2025-02-27 20:50:26,Delivered,1330.1,354.02,2,UPI,Clear,Medium
ORD_006117,CUST_01219,REST_0083,2025-02-23 18:23:00,Delivered,1938.71,99.61,2,Wallet,Rain,Medium
ORD_006118,CUST_01293,REST_0182,2025-03-01 13:43:00,Delivered,1678.73,107.81,5,Debit Card,Clear,Medium
ORD_006119,CUST_01078,REST_0119,2025-05-07 21:36:30,Delivered,1420.28,121.97,5,Credit Card,Heavy Rain,Severe
ORD_006120,CUST_01356,REST_0198,2025-03-03 13:16:40,Delivered,653.66,37.24,3,Wallet,Clear,Severe
ORD_006121,CUST_00252,REST_0058,2025-01-13 12:10:00,Delivered,743.24,214.19,6,Debit Card,Cloudy,Low
ORD_006122,CUST_00718,REST_0178,2025-02-21 17:57:29,Delivered,2927.64,124.2,3,Debit Card,Cloudy,High
ORD_006123,CUST_00935,REST_0181,2025-02-22 23:54:30,Delivered,80.0,11.1,2,UPI,Rain,Medium
ORD_006124,CUST_00899,REST_0175,2025-02-28 18:33:27,Delivered,490.49,51.41,2,UPI,Clear,Medium
ORD_006125,CUST_01294,REST_0161,2025-05-21 14:09:40,Delivered,1513.89,177.96,3,UPI,Clear,Low
ORD_006126,CUST_00325,REST_0168,2025-02-14 22:21:13,Delivered,1181.35,394.81,5,Wallet,Cloudy,Medium
ORD_006127,CUST_00264,REST_0024,2025-02-05 09:39:47,Delivered,1198.54,158.98,5,Credit Card,Clear,Medium
ORD_006128,CUST_00383,REST_0166,2025-04-16 22:13:48,Delivered,226.37,16.72,2,Debit Card,Rain,High
ORD_006129,CUST_01339,REST_0045,2025-02-20 13:18:02,Delivered,310.69,31.9,2,UPI,Cloudy,Medium
ORD_006130,CUST_01413,REST_0037,2025-01-01 21:36:32,Cancelled,335.48,0.0,2,Wallet,Clear,Medium
ORD_006131,CUST_00857,REST_0173,2025-02-18 20:16:08,Delivered,819.2,61.49,2,UPI,Clear,Medium
ORD_006132,CUST_00756,REST_0150,2025-04-05 20:12:51,Delivered,427.73,50.44,4,Credit Card,Cloudy,Severe
ORD_006133,CUST_00913,REST_0108,2025-06-14 12:05:57,Delivered,436.65,9.27,4,UPI,Cloudy,Medium
ORD_006134,CUST_00930,REST_0154,2025-03-04 22:48:08,Delivered,1426.19,41.04,3,UPI,Clear,Medium
ORD_006135,CUST_00257,REST_0108,2025-06-13 08:53:56,Delivered,452.52,158.23,4,UPI,Clear,Low
ORD_006136,CUST_01034,REST_0179,2025-06-27 12:49:06,Delivered,1991.63,451.47,3,UPI,Clear,Medium
ORD_006137,CUST_00681,REST_0024,2025-02-16 19:36:22,Delivered,855.86,53.12,3,UPI,Rain,Medium
ORD_006138,CUST_00780,REST_0167,2025-03-16 22:07:35,Delivered,201.61,8.68,3,UPI,Clear,Medium
ORD_006139,CUST_00047,REST_0033,2025-06-19 18:51:43,Delivered,317.96,25.66,2,Credit Card,Cloudy,High
ORD_006140,CUST_01149,REST_0140,2025-03-18 22:12:36,Delivered,238.78,36.23,6,UPI,Clear,Medium
ORD_006141,CUST_01253,REST_0078,2025-02-17 20:14:00,Delivered,454.97,75.66,3,Debit Card,Cloudy,Severe
ORD_006142,CUST_00934,REST_0035,2025-02-24 15:19:46,Delivered,483.19,20.78,3,Credit Card,Rain,High
ORD_006143,CUST_01125,REST_0019,2025-05-27 11:53:25,Delivered,136.67,13.27,3,Debit Card,Clear,High
ORD_006144,CUST_00788,REST_0092,2025-02-27 09:46:00,Delivered,693.52,93.05,3,Credit Card,Heavy Rain,Severe
ORD_006145,CUST_00933,REST_0137,2025-04-27 13:50:15,Delivered,770.08,19.83,1,UPI,Clear,Low
ORD_006146,CUST_00590,REST_0074,2025-06-13 22:40:47,Delivered,1196.53,258.66,2,Credit Card,Cloudy,Medium
ORD_006147,CUST_01188,REST_0035,2025-01-28 22:18:55,Delivered,106.45,37.05,1,UPI,Cloudy,Medium
ORD_006148,CUST_00706,REST_0084,2025-02-25 18:20:36,Delivered,332.75,16.47,5,UPI,Clear,Medium
ORD_006149,CUST_01025,REST_0051,2025-04-25 21:28:03,Delivered,349.14,24.59,3,UPI,Clear,Medium
ORD_006150,CUST_00938,REST_0054,2025-01-11 12:52:31,Delivered,955.93,114.99,3,UPI,Clear,Low
ORD_006151,CUST_01057,REST_0085,2025-03-15 13:32:09,Delivered,197.94,6.73,1,UPI,Clear,High
ORD_006152,CUST_01179,REST_0176,2025-03-01 22:24:01,Cancelled,789.68,0.0,3,UPI,Cloudy,Low
ORD_006153,CUST_00772,REST_0014,2025-03-31 11:31:00,Delivered,191.62,18.94,2,Wallet,Heavy Rain,Severe
ORD_006154,CUST_01221,REST_0060,2025-01-24 10:55:43,Delivered,298.82,8.87,1,Credit Card,Clear,Low
ORD_006155,CUST_00749,REST_0155,2025-02-02 22:51:34,Delivered,378.87,27.03,3,UPI,Cloudy,Medium
ORD_006156,CUST_01437,REST_0117,2025-01-17 22:42:47,Delivered,749.02,43.55,3,Wallet,Clear,Medium
ORD_006157,CUST_01132,REST_0032,2025-02-13 12:22:37,Delivered,858.55,68.81,3,UPI,Clear,Low
ORD_006158,CUST_00258,REST_0089,2025-03-24 18:01:09,Delivered,873.92,33.13,4,Cash,Clear,High
ORD_006159,CUST_01244,REST_0152,2025-04-28 11:13:00,Delivered,254.1,22.16,2,Wallet,Cloudy,Low
ORD_006160,CUST_00829,REST_0010,2025-05-31 22:29:27,Delivered,287.7,24.34,2,UPI,Rain,Low
ORD_006161,CUST_01476,REST_0137,2025-03-04 07:36:11,Delivered,3198.06,1000.0,4,Credit Card,Clear,Low
ORD_006162,CUST_01083,REST_0180,2025-03-15 12:00:21,Delivered,217.19,5.58,5,UPI,Clear,Medium
ORD_006163,CUST_00129,REST_0079,2025-03-25 10:21:00,Delivered,1495.84,88.1,5,UPI,Clear,Medium
ORD_006164,CUST_00590,REST_0032,2025-02-11 21:53:22,Delivered,1025.63,51.66,6,UPI,Clear,High
ORD_006165,CUST_00780,REST_0049,2025-01-17 18:56:21,Delivered,517.96,39.74,2,UPI,Cloudy,Medium
ORD_006166,CUST_01259,REST_0063,2025-05-12 09:30:18,Delivered,80.0,2.39,1,Wallet,Rain,High
ORD_006167,CUST_01098,REST_0028,2025-02-19 12:02:22,Cancelled,669.82,0.0,3,UPI,Clear,Low
ORD_006168,CUST_00552,REST_0027,2025-03-29 18:13:48,Delivered,621.25,241.49,2,Debit Card,Clear,Low
ORD_006169,CUST_00987,REST_0090,2025-04-15 08:02:46,Delivered,3449.8,276.86,6,UPI,Rain,Medium
ORD_006170,CUST_00869,REST_0083,2025-01-26 18:29:50,Delivered,3509.78,956.39,4,Debit Card,Clear,High
ORD_006171,CUST_00193,REST_0014,2025-05-26 20:41:35,Cancelled,475.87,0.0,3,UPI,Cloudy,Medium
ORD_006172,CUST_00355,REST_0071,2025-01-16 09:38:34,Delivered,837.49,115.28,4,UPI,Clear,Medium
ORD_006173,CUST_00511,REST_0102,2025-02-28 20:15:16,Delivered,169.71,8.77,2,Debit Card,Cloudy,High
ORD_006174,CUST_00294,REST_0040,2025-05-19 08:37:17,Delivered,3318.21,669.51,4,UPI,Cloudy,High
ORD_006175,CUST_00228,REST_0157,2025-04-21 16:12:15,Delivered,679.88,58.58,4,UPI,Rain,High
ORD_006176,CUST_00089,REST_0001,2025-05-10 22:28:45,Delivered,230.92,22.58,3,UPI,Cloudy,High
ORD_006177,CUST_01312,REST_0179,2025-03-13 12:55:46,Delivered,3708.07,511.37,3,Credit Card,Clear,Medium
ORD_006178,CUST_00436,REST_0176,2025-06-16 08:22:33,Delivered,1272.92,205.91,5,UPI,Clear,Low
ORD_006179,CUST_00438,REST_0124,2025-04-06 12:23:34,Delivered,429.79,8.68,4,Credit Card,Cloudy,High
ORD_006180,CUST_00311,REST_0194,2025-04-28 21:53:22,Delivered,148.43,12.01,4,UPI,Heavy Rain,Severe
ORD_006181,CUST_00717,REST_0149,2025-05-29 14:49:06,Delivered,492.12,160.41,4,Wallet,Clear,Low
ORD_006182,CUST_00775,REST_0170,2025-04-22 01:07:12,Cancelled,618.41,0.0,2,UPI,Cloudy,Medium
ORD_006183,CUST_00314,REST_0151,2025-02-11 17:59:00,Delivered,558.93,42.32,6,Debit Card,Clear,Medium
ORD_006184,CUST_00918,REST_0118,2025-04-28 22:34:20,Delivered,813.27,149.28,3,Wallet,Heavy Rain,Severe
ORD_006185,CUST_01089,REST_0109,2025-03-06 21:41:42,Delivered,575.1,72.06,3,UPI,Cloudy,Low
ORD_006186,CUST_00558,REST_0063,2025-01-26 19:25:07,Cancelled,480.12,0.0,5,UPI,Rain,Medium
ORD_006187,CUST_00882,REST_0007,2025-06-24 18:17:17,Delivered,5000.0,1000.0,5,UPI,Clear,Medium
ORD_006188,CUST_00757,REST_0182,2025-06-13 20:19:55,Delivered,1173.01,42.57,4,UPI,Rain,High
ORD_006189,CUST_00294,REST_0174,2025-01-03 13:33:48,Delivered,288.85,19.97,4,UPI,Cloudy,Medium
ORD_006190,CUST_01099,REST_0156,2025-04-20 22:05:39,Delivered,676.63,106.65,3,Credit Card,Clear,Medium
ORD_006191,CUST_01202,REST_0125,2025-05-18 16:32:38,Cancelled,912.08,0.0,4,UPI,Clear,High
ORD_006192,CUST_00979,REST_0119,2025-05-15 11:43:28,Delivered,656.44,157.02,2,UPI,Clear,Medium
ORD_006193,CUST_00486,REST_0167,2025-03-24 18:24:16,Cancelled,80.0,0.0,1,Credit Card,Cloudy,Medium
ORD_006194,CUST_01391,REST_0184,2025-03-11 18:55:00,Delivered,1289.88,226.1,2,Credit Card,Clear,Low
ORD_006195,CUST_00685,REST_0019,2025-05-02 22:48:25,Delivered,83.12,3.8,2,UPI,Clear,Low
ORD_006196,CUST_00401,REST_0114,2025-05-29 20:57:40,Delivered,684.85,165.12,4,Credit Card,Cloudy,Severe
ORD_006197,CUST_00612,REST_0068,2025-05-25 16:37:20,Delivered,1130.66,183.95,3,UPI,Clear,Low
