delivery_id,order_id,driver_id,delivery_distance_km,preparation_time_min,estimated_delivery_time_min,actual_delivery_time_min
DEL_004173,ORD_004547,DRV_0037,8.58,29.2,79.6,89.2
DEL_004174,ORD_004548,DRV_0267,6.82,31.5,65.2,60.1
DEL_004175,ORD_004549,DRV_0010,5.36,16.4,36.1,40.1
DEL_004176,ORD_004550,DRV_0073,5.55,21.1,36.3,38.3
DEL_004177,ORD_004551,DRV_0010,18.56,15.8,101.6,123.7
DEL_004178,ORD_004552,DRV_0162,2.38,25.9,35.6,37.8
DEL_004179,ORD_004553,DRV_0119,5.57,27.6,53.5,45.2
DEL_004180,ORD_004554,DRV_0188,7.15,22.5,52.3,65.0
DEL_004181,ORD_004555,DRV_0020,8.71,16.7,50.5,58.9
DEL_004182,ORD_004556,DRV_0005,8.91,36.4,106.1,102.8
DEL_004183,ORD_004557,DRV_0067,8.29,35.7,73.6,70.1
DEL_004184,ORD_004558,DRV_0281,4.65,17.1,37.7,34.5
DEL_004185,ORD_004559,DRV_0270,6.75,23.9,53.3,56.6
DEL_004186,ORD_004560,DRV_0072,5.91,18.0,48.8,49.5
DEL_004187,ORD_004561,DRV_0104,4.66,12.7,22.1,26.3
DEL_004188,ORD_004562,DRV_0147,1.99,22.4,36.9,34.9
DEL_004189,ORD_004563,DRV_0079,8.33,9.2,48.5,47.2
DEL_004190,ORD_004564,DRV_0232,1.63,19.5,17.2,18.9
DEL_004191,ORD_004565,DRV_0067,5.63,16.7,32.7,36.1
DEL_004192,ORD_004567,DRV_0068,2.21,17.6,30.3,28.7
DEL_004193,ORD_004568,DRV_0099,4.18,24.5,42.1,38.6
DEL_004194,ORD_004569,DRV_0214,2.23,25.1,35.2,35.9
DEL_004195,ORD_004570,DRV_0020,3.31,8.8,25.6,27.0
DEL_004196,ORD_004571,DRV_0111,8.22,27.8,50.4,54.5
DEL_004197,ORD_004572,DRV_0193,4.5,17.4,28.6,29.4
DEL_004198,ORD_004573,DRV_0078,2.14,18.7,27.7,23.1
DEL_004199,ORD_004574,DRV_0066,18.65,19.0,85.9,92.9
DEL_004200,ORD_004575,DRV_0237,7.88,17.9,41.0,45.0
DEL_004201,ORD_004576,DRV_0095,6.44,35.4,62.5,65.3
DEL_004202,ORD_004577,DRV_0156,9.71,26.0,67.2,62.7
DEL_004203,ORD_004578,DRV_0064,4.64,32.5,41.1,47.7
DEL_004204,ORD_004579,DRV_0251,3.23,13.4,19.0,22.6
DEL_004205,ORD_004581,DRV_0202,11.96,12.2,67.0,56.4
DEL_004206,ORD_004583,DRV_0226,9.88,26.4,60.8,57.2
DEL_004207,ORD_004584,DRV_0151,5.8,12.9,47.9,44.1
DEL_004208,ORD_004585,DRV_0092,3.49,19.8,41.4,36.9
DEL_004209,ORD_004586,DRV_0154,4.72,24.7,43.3,42.1
DEL_004210,ORD_004587,DRV_0133,7.35,24.0,64.2,66.9
DEL_004211,ORD_004588,DRV_0016,4.11,16.2,16.0,25.8
DEL_004212,ORD_004589,DRV_0012,4.04,13.2,36.5,29.5
DEL_004213,ORD_004590,DRV_0067,0.94,24.7,16.9,19.8
DEL_004214,ORD_004591,DRV_0187,2.21,19.2,33.3,34.1
DEL_004215,ORD_004592,DRV_0283,10.35,21.3,58.2,72.2
DEL_004216,ORD_004594,DRV_0166,6.97,27.4,59.0,66.2
DEL_004217,ORD_004595,DRV_0261,2.94,22.9,35.3,33.7
DEL_004218,ORD_004596,DRV_0205,6.13,18.6,63.3,60.4
DEL_004219,ORD_004597,DRV_0192,3.97,9.1,25.7,25.1
DEL_004220,ORD_004598,DRV_0239,4.7,31.8,63.4,71.3
DEL_004221,ORD_004599,DRV_0157,4.98,24.7,45.7,45.4
DEL_004222,ORD_004600,DRV_0227,1.08,20.1,37.7,35.5
DEL_004223,ORD_004601,DRV_0067,3.98,25.0,36.2,42.2
DEL_004224,ORD_004602,DRV_0188,16.49,26.6,83.7,83.9
DEL_004225,ORD_004603,DRV_0266,11.51,32.0,103.1,97.3
DEL_004226,ORD_004604,DRV_0088,2.27,14.0,22.6,23.3
DEL_004227,ORD_004605,DRV_0267,5.54,8.2,49.4,52.8
DEL_004228,ORD_004606,DRV_0227,4.84,23.3,26.2,37.0
DEL_004229,ORD_004608,DRV_0028,15.85,32.6,131.9,116.6
DEL_004230,ORD_004609,DRV_0182,5.91,27.0,41.8,46.4
DEL_004231,ORD_004610,DRV_0156,5.66,19.5,41.7,40.4
DEL_004232,ORD_004611,DRV_0213,10.15,21.6,103.4,82.9
DEL_004233,ORD_004612,DRV_0049,1.85,26.6,41.3,35.5
DEL_004234,ORD_004613,DRV_0014,5.57,36.2,56.0,56.8
DEL_004235,ORD_004614,DRV_0196,1.99,18.5,27.4,30.2
DEL_004236,ORD_004615,DRV_0135,2.72,31.1,50.8,43.8
DEL_004237,ORD_004616,DRV_0003,5.55,22.8,51.8,46.2
DEL_004238,ORD_004618,DRV_0104,9.0,22.2,64.2,65.6
DEL_004239,ORD_004620,DRV_0027,2.7,23.9,34.5,38.0
DEL_004240,ORD_004622,DRV_0144,3.84,18.8,41.3,35.8
DEL_004241,ORD_004623,DRV_0174,6.29,16.4,46.4,38.8
DEL_004242,ORD_004624,DRV_0066,8.11,27.1,78.9,67.4
DEL_004243,ORD_004625,DRV_0135,1.4,23.3,29.9,27.6
DEL_004244,ORD_004626,DRV_0200,4.52,20.1,39.1,42.3
DEL_004245,ORD_004627,DRV_0139,11.48,16.8,71.3,65.5
DEL_004246,ORD_004628,DRV_0242,2.61,11.1,29.6,27.7
DEL_004247,ORD_004629,DRV_0212,12.75,21.0,73.8,71.7
DEL_004248,ORD_004630,DRV_0248,10.45,20.7,47.3,56.4
DEL_004249,ORD_004631,DRV_0168,5.95,22.2,44.3,45.0
DEL_004250,ORD_004632,DRV_0273,2.82,28.2,40.3,39.2
DEL_004251,ORD_004633,DRV_0119,2.65,20.4,27.6,26.1
DEL_004252,ORD_004634,DRV_0135,6.03,35.3,65.9,66.3
DEL_004253,ORD_004635,DRV_0060,8.49,16.6,82.8,78.9
DEL_004254,ORD_004636,DRV_0254,1.95,15.0,21.3,23.9
DEL_004255,ORD_004637,DRV_0054,5.69,26.6,49.6,42.1
DEL_004256,ORD_004638,DRV_0294,3.78,5.0,24.7,26.9
DEL_004257,ORD_004639,DRV_0229,3.61,19.5,28.3,31.5
DEL_004258,ORD_004640,DRV_0285,8.11,31.6,60.7,51.4
DEL_004259,ORD_004641,DRV_0019,4.47,12.1,34.1,30.7
DEL_004260,ORD_004642,DRV_0193,2.68,25.5,37.3,32.2
DEL_004261,ORD_004643,DRV_0203,11.25,22.7,67.4,71.8
DEL_004262,ORD_004644,DRV_0276,4.05,27.2,35.4,42.3
DEL_004263,ORD_004645,DRV_0277,5.5,28.3,59.1,55.4
DEL_004264,ORD_004646,DRV_0141,5.24,26.4,45.5,52.5
DEL_004265,ORD_004647,DRV_0133,4.19,30.8,75.1,66.1
DEL_004266,ORD_004648,DRV_0199,2.41,24.0,36.7,38.0
DEL_004267,ORD_004649,DRV_0296,4.02,24.4,50.3,45.5
DEL_004268,ORD_004650,DRV_0299,3.96,21.8,47.0,47.4
DEL_004269,ORD_004651,DRV_0052,4.46,24.2,54.2,49.8
DEL_004270,ORD_004652,DRV_0047,1.73,18.8,23.3,26.0
DEL_004271,ORD_004653,DRV_0028,6.82,21.6,66.7,60.9
DEL_004272,ORD_004654,DRV_0065,0.74,17.2,22.1,22.5
DEL_004273,ORD_004655,DRV_0092,1.91,26.8,31.2,33.4
DEL_004274,ORD_004656,DRV_0175,5.8,12.9,50.5,53.7
DEL_004275,ORD_004657,DRV_0299,2.12,14.6,31.7,25.1
DEL_004276,ORD_004658,DRV_0070,5.94,24.1,53.0,52.9
DEL_004277,ORD_004659,DRV_0132,0.5,9.0,14.2,13.4
DEL_004278,ORD_004660,DRV_0103,8.27,18.8,37.9,38.2
DEL_004279,ORD_004662,DRV_0261,2.75,28.9,31.8,35.3
DEL_004280,ORD_004663,DRV_0272,6.07,22.0,55.9,59.2
DEL_004281,ORD_004665,DRV_0225,2.61,20.5,30.5,36.8
DEL_004282,ORD_004666,DRV_0047,10.49,29.5,138.6,121.3
DEL_004283,ORD_004667,DRV_0226,9.44,28.5,71.9,66.1
DEL_004284,ORD_004668,DRV_0184,5.41,23.6,45.4,46.2
DEL_004285,ORD_004669,DRV_0008,9.44,17.5,54.2,49.3
DEL_004286,ORD_004670,DRV_0229,5.47,16.4,34.2,37.4
DEL_004287,ORD_004671,DRV_0146,2.59,19.9,26.0,28.7
DEL_004288,ORD_004672,DRV_0095,9.37,17.2,45.8,49.1
DEL_004289,ORD_004674,DRV_0258,7.03,22.5,53.4,55.0
DEL_004290,ORD_004675,DRV_0126,2.29,22.0,30.1,41.2
DEL_004291,ORD_004676,DRV_0279,2.86,23.8,31.3,30.9
DEL_004292,ORD_004677,DRV_0200,2.13,15.3,26.0,26.7
DEL_004293,ORD_004678,DRV_0070,1.05,14.7,22.6,19.4
DEL_004294,ORD_004679,DRV_0073,1.65,22.5,26.9,28.2
DEL_004295,ORD_004680,DRV_0033,13.04,8.8,50.6,55.3
DEL_004296,ORD_004681,DRV_0005,11.73,30.3,76.1,68.2
DEL_004297,ORD_004682,DRV_0161,5.06,21.0,40.5,40.4
DEL_004298,ORD_004683,DRV_0114,8.71,15.3,64.3,69.5
DEL_004299,ORD_004684,DRV_0188,7.32,8.2,26.9,28.3
DEL_004300,ORD_004685,DRV_0251,10.9,30.2,79.4,72.8
DEL_004301,ORD_004686,DRV_0257,3.79,22.0,30.5,35.0
DEL_004302,ORD_004687,DRV_0295,3.87,25.6,48.2,42.3
DEL_004303,ORD_004688,DRV_0111,6.6,28.2,61.7,58.3
DEL_004304,ORD_004689,DRV_0106,4.85,22.0,56.6,52.2
DEL_004305,ORD_004690,DRV_0227,10.37,23.9,74.4,74.5
DEL_004306,ORD_004691,DRV_0257,6.17,13.9,38.6,37.6
DEL_004307,ORD_004692,DRV_0081,5.93,23.3,48.2,47.5
DEL_004308,ORD_004693,DRV_0048,1.65,12.1,16.6,19.8
DEL_004309,ORD_004694,DRV_0289,6.77,27.7,50.4,49.7
DEL_004310,ORD_004695,DRV_0056,6.62,16.5,36.2,43.5
DEL_004311,ORD_004696,DRV_0299,1.4,20.4,28.0,28.4
DEL_004312,ORD_004697,DRV_0264,11.08,19.1,65.8,74.7
DEL_004313,ORD_004698,DRV_0155,4.46,29.7,37.6,41.1
DEL_004314,ORD_004699,DRV_0070,9.13,17.7,48.6,49.6
DEL_004315,ORD_004700,DRV_0126,7.44,16.5,37.6,36.3
DEL_004316,ORD_004702,DRV_0248,6.59,30.6,38.0,53.6
DEL_004317,ORD_004703,DRV_0138,10.87,32.7,80.1,97.2
DEL_004318,ORD_004704,DRV_0196,11.01,27.2,71.7,78.5
DEL_004319,ORD_004705,DRV_0102,4.9,21.1,52.0,50.5
DEL_004320,ORD_004706,DRV_0013,15.23,25.2,97.4,85.3
DEL_004321,ORD_004707,DRV_0130,4.43,20.2,46.3,55.5
DEL_004322,ORD_004708,DRV_0091,3.19,14.1,31.4,33.8
DEL_004323,ORD_004710,DRV_0255,5.07,18.9,51.6,49.5
DEL_004324,ORD_004711,DRV_0225,4.46,21.5,35.2,37.9
DEL_004325,ORD_004712,DRV_0115,2.11,24.1,39.0,33.4
DEL_004326,ORD_004713,DRV_0115,1.87,9.2,29.9,28.6
DEL_004327,ORD_004714,DRV_0120,2.14,12.6,17.5,20.2
DEL_004328,ORD_004715,DRV_0103,6.17,24.4,48.6,44.6
DEL_004329,ORD_004716,DRV_0173,0.9,22.6,25.5,26.6
DEL_004330,ORD_004717,DRV_0095,7.77,24.5,50.7,57.0
DEL_004331,ORD_004718,DRV_0156,2.31,16.3,29.8,28.7
DEL_004332,ORD_004719,DRV_0153,5.42,22.4,41.0,41.3
DEL_004333,ORD_004720,DRV_0240,7.15,21.8,33.3,35.0
DEL_004334,ORD_004721,DRV_0216,11.26,31.0,108.1,82.6
DEL_004335,ORD_004722,DRV_0187,4.86,6.8,31.9,29.9
DEL_004336,ORD_004723,DRV_0296,14.45,14.8,73.7,71.7
DEL_004337,ORD_004724,DRV_0177,6.53,26.0,72.7,68.7
DEL_004338,ORD_004725,DRV_0281,11.71,7.7,65.8,62.3
DEL_004339,ORD_004726,DRV_0178,3.93,24.1,36.3,37.5
DEL_004340,ORD_004727,DRV_0019,4.75,15.5,32.5,31.7
DEL_004341,ORD_004728,DRV_0288,7.49,23.2,71.5,60.3
DEL_004342,ORD_004729,DRV_0011,8.79,14.5,63.6,64.6
DEL_004343,ORD_004730,DRV_0122,9.03,20.0,70.5,71.2
DEL_004344,ORD_004731,DRV_0212,5.1,15.4,35.0,38.5
DEL_004345,ORD_004732,DRV_0223,6.91,16.9,30.9,34.7
DEL_004346,ORD_004733,DRV_0255,2.32,18.9,22.2,23.3
DEL_004347,ORD_004734,DRV_0261,6.0,30.4,64.3,65.7
DEL_004348,ORD_004735,DRV_0025,3.36,25.4,37.2,37.7
DEL_004349,ORD_004736,DRV_0176,5.73,23.9,45.6,44.9
DEL_004350,ORD_004737,DRV_0290,3.25,26.1,43.4,48.6
DEL_004351,ORD_004738,DRV_0272,2.2,27.8,32.0,35.7
DEL_004352,ORD_004739,DRV_0063,2.85,20.6,29.5,33.9
DEL_004353,ORD_004741,DRV_0087,2.61,15.9,30.0,30.2
DEL_004354,ORD_004742,DRV_0192,14.11,22.1,99.0,98.4
DEL_004355,ORD_004743,DRV_0017,19.01,24.8,159.4,150.0
DEL_004356,ORD_004745,DRV_0187,4.12,30.0,50.8,56.7
DEL_004357,ORD_004746,DRV_0203,5.66,11.2,35.6,36.3
DEL_004358,ORD_004747,DRV_0129,12.37,24.1,51.7,67.1
DEL_004359,ORD_004748,DRV_0002,1.86,32.9,37.2,43.9
DEL_004360,ORD_004749,DRV_0097,6.9,30.1,54.6,60.5
DEL_004361,ORD_004750,DRV_0078,1.1,11.4,18.7,17.5
DEL_004362,ORD_004751,DRV_0288,7.5,16.9,50.2,49.5
DEL_004363,ORD_004753,DRV_0062,2.99,12.6,27.9,26.6
DEL_004364,ORD_004754,DRV_0165,6.62,24.6,53.9,57.0
DEL_004365,ORD_004755,DRV_0264,12.48,23.2,60.0,73.5
DEL_004366,ORD_004756,DRV_0091,3.92,30.5,47.9,54.4
DEL_004367,ORD_004757,DRV_0251,3.87,36.0,58.6,48.8
DEL_004368,ORD_004758,DRV_0206,10.23,30.9,137.6,128.3
DEL_004369,ORD_004759,DRV_0286,4.4,27.8,40.9,60.6
DEL_004370,ORD_004760,DRV_0115,17.96,19.7,104.3,106.0
DEL_004371,ORD_004761,DRV_0056,5.74,37.2,85.0,82.6
DEL_004372,ORD_004762,DRV_0147,4.41,33.9,56.9,52.8
DEL_004373,ORD_004763,DRV_0272,2.54,40.5,47.0,49.7
DEL_004374,ORD_004764,DRV_0122,7.94,29.1,73.0,67.3
DEL_004375,ORD_004765,DRV_0133,8.55,23.6,61.2,59.6
DEL_004376,ORD_004766,DRV_0071,8.64,5.0,41.9,39.2
DEL_004377,ORD_004767,DRV_0276,3.53,19.5,34.7,37.1
DEL_004378,ORD_004768,DRV_0030,7.63,17.2,42.7,49.8
DEL_004379,ORD_004769,DRV_0287,3.49,14.8,31.4,32.7
DEL_004380,ORD_004770,DRV_0279,6.8,12.1,41.7,44.8
DEL_004381,ORD_004771,DRV_0061,6.87,20.1,56.6,58.3
DEL_004382,ORD_004772,DRV_0164,2.66,11.1,28.5,29.6
DEL_004383,ORD_004773,DRV_0125,6.14,30.9,57.2,62.1
DEL_004384,ORD_004774,DRV_0231,3.96,16.1,31.5,34.9
DEL_004385,ORD_004775,DRV_0088,1.44,18.3,20.7,20.5
DEL_004386,ORD_004776,DRV_0039,5.85,26.1,56.4,49.4
DEL_004387,ORD_004778,DRV_0195,20.0,21.1,102.4,100.7
DEL_004388,ORD_004779,DRV_0192,9.78,9.3,76.7,73.6
DEL_004389,ORD_004780,DRV_0038,8.16,27.5,62.1,63.2
DEL_004390,ORD_004781,DRV_0022,2.75,25.8,38.1,39.0
DEL_004391,ORD_004782,DRV_0040,5.89,21.0,42.1,42.3
DEL_004392,ORD_004783,DRV_0222,10.65,21.4,93.3,87.3
DEL_004393,ORD_004784,DRV_0226,6.39,16.8,42.2,48.2
DEL_004394,ORD_004785,DRV_0018,4.34,23.4,42.1,41.0
DEL_004395,ORD_004786,DRV_0172,6.85,20.7,45.5,50.1
DEL_004396,ORD_004787,DRV_0104,2.29,31.0,46.3,39.8
DEL_004397,ORD_004788,DRV_0167,8.19,14.6,37.8,40.0
DEL_004398,ORD_004789,DRV_0277,4.79,26.9,44.7,51.3
DEL_004399,ORD_004790,DRV_0160,3.35,27.0,45.8,47.3
DEL_004400,ORD_004791,DRV_0288,8.31,25.2,58.5,60.3
DEL_004401,ORD_004792,DRV_0258,7.73,14.4,45.4,58.4
DEL_004402,ORD_004793,DRV_0033,3.28,17.0,28.3,26.6
DEL_004403,ORD_004794,DRV_0150,3.96,23.9,41.7,38.3
DEL_004404,ORD_004795,DRV_0162,4.55,19.2,50.3,56.6
DEL_004405,ORD_004796,DRV_0200,13.8,14.6,119.5,125.5
DEL_004406,ORD_004797,DRV_0244,7.82,28.6,48.3,50.4
DEL_004407,ORD_004798,DRV_0005,12.39,33.7,74.2,84.6
DEL_004408,ORD_004799,DRV_0293,8.92,24.8,59.7,62.0
DEL_004409,ORD_004800,DRV_0045,2.73,23.6,33.6,35.3
DEL_004410,ORD_004801,DRV_0174,5.01,33.2,45.1,48.9
DEL_004411,ORD_004802,DRV_0101,10.13,8.7,52.7,52.2
DEL_004412,ORD_004803,DRV_0069,5.33,27.1,45.4,40.6
DEL_004413,ORD_004804,DRV_0021,12.56,19.8,83.4,89.3
DEL_004414,ORD_004805,DRV_0203,2.87,23.3,44.4,45.0
DEL_004415,ORD_004807,DRV_0029,8.74,27.1,52.1,56.0
DEL_004416,ORD_004808,DRV_0174,9.15,31.9,65.9,59.3
DEL_004417,ORD_004809,DRV_0172,1.39,15.4,16.7,21.0
DEL_004418,ORD_004810,DRV_0023,2.85,24.7,43.3,46.3
DEL_004419,ORD_004811,DRV_0055,12.21,33.9,79.9,78.2
DEL_004420,ORD_004813,DRV_0224,6.88,33.6,88.5,90.9
DEL_004421,ORD_004814,DRV_0256,6.37,11.5,58.6,52.9
DEL_004422,ORD_004815,DRV_0060,4.61,26.8,53.2,45.4
DEL_004423,ORD_004816,DRV_0201,1.98,15.6,19.7,19.2
DEL_004424,ORD_004817,DRV_0124,5.48,19.8,49.3,45.6
DEL_004425,ORD_004818,DRV_0233,5.23,24.7,51.9,45.9
DEL_004426,ORD_004819,DRV_0234,9.25,21.4,65.4,66.0
DEL_004427,ORD_004820,DRV_0024,2.62,16.0,39.0,34.9
DEL_004428,ORD_004821,DRV_0120,3.71,15.3,28.5,31.5
DEL_004429,ORD_004822,DRV_0169,5.03,10.3,38.8,43.4
DEL_004430,ORD_004824,DRV_0231,6.2,32.7,59.3,64.8
DEL_004431,ORD_004825,DRV_0024,2.58,28.6,43.3,45.9
DEL_004432,ORD_004826,DRV_0088,10.14,27.8,77.8,78.0
DEL_004433,ORD_004827,DRV_0292,8.81,11.0,49.8,54.6
DEL_004434,ORD_004828,DRV_0070,1.3,23.0,29.0,31.3
DEL_004435,ORD_004829,DRV_0236,9.03,20.2,59.6,56.6
DEL_004436,ORD_004830,DRV_0269,17.29,18.8,93.7,104.2
DEL_004437,ORD_004831,DRV_0149,4.31,24.8,40.5,48.2
DEL_004438,ORD_004832,DRV_0214,0.5,12.6,19.0,17.6
DEL_004439,ORD_004833,DRV_0122,2.97,21.6,24.3,26.3
DEL_004440,ORD_004834,DRV_0120,1.81,39.5,48.1,49.4
DEL_004441,ORD_004835,DRV_0051,5.19,19.6,44.0,43.2
DEL_004442,ORD_004836,DRV_0170,5.77,22.2,47.5,48.9
DEL_004443,ORD_004837,DRV_0156,3.7,12.5,25.6,22.2
DEL_004444,ORD_004838,DRV_0117,7.13,16.7,57.0,57.4
DEL_004445,ORD_004839,DRV_0233,3.13,37.9,40.5,46.7
DEL_004446,ORD_004842,DRV_0266,1.61,33.8,40.8,34.5
DEL_004447,ORD_004843,DRV_0007,2.3,28.0,33.5,32.5
DEL_004448,ORD_004844,DRV_0012,7.13,29.9,59.6,60.4
DEL_004449,ORD_004845,DRV_0088,2.94,12.5,33.3,28.8
DEL_004450,ORD_004846,DRV_0167,12.37,17.0,78.4,72.0
DEL_004451,ORD_004847,DRV_0296,5.17,15.9,55.1,54.5
DEL_004452,ORD_004848,DRV_0174,6.9,29.3,60.4,57.2
DEL_004453,ORD_004849,DRV_0007,12.48,40.5,80.8,90.8
DEL_004454,ORD_004850,DRV_0037,8.11,7.5,48.7,42.7
DEL_004455,ORD_004851,DRV_0296,3.01,21.9,30.1,32.6
DEL_004456,ORD_004852,DRV_0135,1.97,21.7,32.6,32.6
DEL_004457,ORD_004853,DRV_0249,1.16,19.4,24.6,28.5
DEL_004458,ORD_004854,DRV_0075,4.11,26.6,39.9,44.5
DEL_004459,ORD_004855,DRV_0146,7.67,12.7,72.2,79.8
DEL_004460,ORD_004856,DRV_0050,10.95,21.2,78.5,87.2
DEL_004461,ORD_004857,DRV_0280,7.49,35.2,67.4,66.1
DEL_004462,ORD_004859,DRV_0157,7.22,19.7,51.2,48.4
DEL_004463,ORD_004860,DRV_0194,2.36,25.8,43.2,38.5
DEL_004464,ORD_004861,DRV_0133,9.11,14.0,66.1,59.4
DEL_004465,ORD_004862,DRV_0066,6.42,15.8,59.3,61.2
DEL_004466,ORD_004863,DRV_0030,8.77,30.4,61.3,59.6
DEL_004467,ORD_004864,DRV_0045,2.87,15.2,30.9,33.5
DEL_004468,ORD_004865,DRV_0260,7.01,21.5,40.1,43.6
DEL_004469,ORD_004866,DRV_0036,1.51,16.8,18.0,19.3
DEL_004470,ORD_004868,DRV_0166,7.75,16.3,59.3,64.5
DEL_004471,ORD_004869,DRV_0291,0.65,23.8,21.1,26.2
DEL_004472,ORD_004870,DRV_0056,11.1,34.8,96.1,92.3
DEL_004473,ORD_004871,DRV_0070,3.7,26.1,41.3,39.2
DEL_004474,ORD_004872,DRV_0222,8.92,19.6,71.9,68.6
DEL_004475,ORD_004873,DRV_0277,3.91,22.9,36.4,40.3
DEL_004476,ORD_004874,DRV_0234,11.38,27.6,88.9,83.4
DEL_004477,ORD_004875,DRV_0063,2.15,28.4,40.2,48.8
DEL_004478,ORD_004876,DRV_0296,12.02,21.3,62.9,70.3
DEL_004479,ORD_004877,DRV_0167,1.45,28.3,38.3,38.3
DEL_004480,ORD_004878,DRV_0267,11.56,16.0,67.3,59.3
DEL_004481,ORD_004879,DRV_0247,8.51,27.2,54.9,60.2
DEL_004482,ORD_004880,DRV_0285,10.32,27.2,71.4,69.6
DEL_004483,ORD_004881,DRV_0097,2.97,19.2,43.2,41.6
DEL_004484,ORD_004882,DRV_0143,2.4,29.2,39.5,40.4
DEL_004485,ORD_004883,DRV_0249,15.61,21.0,88.7,83.5
DEL_004486,ORD_004884,DRV_0011,6.89,17.7,39.6,51.2
DEL_004487,ORD_004885,DRV_0251,2.67,12.9,21.3,27.1
DEL_004488,ORD_004886,DRV_0151,3.67,27.0,55.0,45.6
DEL_004489,ORD_004887,DRV_0251,3.99,12.4,36.8,35.5
DEL_004490,ORD_004888,DRV_0200,7.38,22.7,71.2,71.8
DEL_004491,ORD_004889,DRV_0093,4.24,29.0,51.9,49.8
DEL_004492,ORD_004890,DRV_0153,2.26,24.2,27.0,32.1
DEL_004493,ORD_004891,DRV_0173,2.52,33.0,38.8,47.7
DEL_004494,ORD_004892,DRV_0123,4.78,31.0,54.8,49.7
DEL_004495,ORD_004893,DRV_0198,10.01,23.4,64.9,67.0
DEL_004496,ORD_004895,DRV_0179,3.68,23.6,37.4,39.0
DEL_004497,ORD_004896,DRV_0233,5.34,16.5,43.9,43.8
DEL_004498,ORD_004897,DRV_0278,4.89,11.0,27.5,29.8
DEL_004499,ORD_004898,DRV_0003,4.91,22.7,43.4,48.7
DEL_004500,ORD_004899,DRV_0065,1.39,20.9,23.8,28.7
DEL_004501,ORD_004900,DRV_0232,1.45,31.5,41.9,41.6
DEL_004502,ORD_004901,DRV_0172,3.84,23.2,25.9,29.7
DEL_004503,ORD_004903,DRV_0012,13.51,35.0,102.4,88.1
DEL_004504,ORD_004904,DRV_0222,3.27,22.9,36.3,37.8
DEL_004505,ORD_004905,DRV_0077,2.28,21.1,35.8,32.4
DEL_004506,ORD_004906,DRV_0289,3.12,28.4,36.4,39.3
DEL_004507,ORD_004907,DRV_0040,2.88,20.0,28.0,28.5
DEL_004508,ORD_004908,DRV_0190,2.06,21.9,29.8,31.5
DEL_004509,ORD_004909,DRV_0300,2.23,15.5,16.9,24.6
DEL_004510,ORD_004910,DRV_0062,2.51,29.2,44.0,49.0
DEL_004511,ORD_004911,DRV_0165,7.36,20.9,42.0,51.1
DEL_004512,ORD_004912,DRV_0163,15.15,18.6,117.1,106.5
DEL_004513,ORD_004913,DRV_0225,6.97,23.2,43.1,43.0
DEL_004514,ORD_004914,DRV_0146,7.72,22.9,50.6,50.2
DEL_004515,ORD_004915,DRV_0189,8.19,26.6,42.7,48.0
DEL_004516,ORD_004916,DRV_0297,12.3,23.5,100.5,97.3
DEL_004517,ORD_004917,DRV_0120,4.44,24.4,47.0,46.5
DEL_004518,ORD_004918,DRV_0040,8.18,26.3,111.1,99.3
DEL_004519,ORD_004919,DRV_0182,4.22,27.9,43.0,42.2
DEL_004520,ORD_004920,DRV_0270,2.52,18.3,28.8,29.0
DEL_004521,ORD_004921,DRV_0030,9.88,32.6,96.1,93.9
DEL_004522,ORD_004922,DRV_0222,6.57,33.8,58.1,77.1
DEL_004523,ORD_004923,DRV_0214,5.91,18.6,52.9,43.3
DEL_004524,ORD_004924,DRV_0220,13.62,19.0,77.3,75.8
DEL_004525,ORD_004925,DRV_0265,2.35,15.9,27.6,30.6
DEL_004526,ORD_004926,DRV_0127,3.11,19.9,36.9,44.5
DEL_004527,ORD_004927,DRV_0260,12.83,20.1,66.6,69.9
DEL_004528,ORD_004928,DRV_0259,8.0,19.8,72.3,66.6
DEL_004529,ORD_004929,DRV_0199,10.7,27.0,91.9,74.0
DEL_004530,ORD_004930,DRV_0229,9.76,15.3,83.5,76.7
DEL_004531,ORD_004931,DRV_0208,6.75,13.1,56.3,52.5
DEL_004532,ORD_004932,DRV_0250,6.16,20.3,60.2,57.9
DEL_004533,ORD_004933,DRV_0297,5.13,22.4,44.5,54.5
DEL_004534,ORD_004934,DRV_0140,14.59,17.3,96.8,95.5
DEL_004535,ORD_004935,DRV_0247,4.59,25.8,40.2,40.5
DEL_004536,ORD_004936,DRV_0212,4.13,26.3,68.6,61.4
DEL_004537,ORD_004937,DRV_0034,2.15,27.5,29.6,33.8
DEL_004538,ORD_004938,DRV_0005,1.4,15.4,15.6,17.7
DEL_004539,ORD_004939,DRV_0027,6.83,8.5,41.1,42.1
DEL_004540,ORD_004941,DRV_0042,1.62,20.7,27.1,28.2
DEL_004541,ORD_004942,DRV_0255,12.26,25.4,92.2,82.1
DEL_004542,ORD_004943,DRV_0223,0.5,17.0,19.5,18.7
DEL_004543,ORD_004946,DRV_0223,3.68,17.4,31.7,29.9
DEL_004544,ORD_004947,DRV_0115,5.93,13.8,47.8,45.0
DEL_004545,ORD_004948,DRV_0261,3.83,29.6,42.9,49.9
DEL_004546,ORD_004949,DRV_0079,7.52,24.9,55.0,59.2
DEL_004547,ORD_004950,DRV_0080,11.44,22.0,71.7,67.4
DEL_004548,ORD_004951,DRV_0055,12.17,15.6,90.8,94.7
