payment_id,order_id,payment_method,payment_status,transaction_amount
PAY_005427,ORD_005427,UPI,Successful,193.05
PAY_005428,ORD_005428,Wallet,Failed,334.21
PAY_005429,ORD_005429,Debit Card,Successful,150.59
PAY_005430,ORD_005430,UPI,Successful,515.44
PAY_005431,ORD_005431,Credit Card,Successful,322.28
PAY_005432,ORD_005432,UPI,Successful,296.8
PAY_005433,ORD_005433,UPI,Successful,205.3
PAY_005434,ORD_005434,Credit Card,Successful,946.17
PAY_005435,ORD_005435,UPI,Successful,469.11
PAY_005436,ORD_005436,UPI,Successful,1332.62
PAY_005437,ORD_005437,Debit Card,Successful,2586.06
PAY_005438,ORD_005438,UPI,Successful,335.08
PAY_005439,ORD_005439,Credit Card,Successful,745.56
PAY_005440,ORD_005440,Credit Card,Successful,137.56
PAY_005441,ORD_005441,UPI,Successful,749.69
PAY_005442,ORD_005442,UPI,Successful,622.94
PAY_005443,ORD_005443,Credit Card,Successful,208.83
PAY_005444,ORD_005444,Cash,Successful,234.27
PAY_005445,ORD_005445,Credit Card,Successful,467.96
PAY_005446,ORD_005446,Wallet,Successful,295.79
PAY_005447,ORD_005447,Debit Card,Successful,486.19
PAY_005448,ORD_005448,UPI,Successful,1176.92
PAY_005449,ORD_005449,UPI,Successful,937.24
PAY_005450,ORD_005450,Credit Card,Successful,385.29
PAY_005451,ORD_005451,Debit Card,Successful,768.27
PAY_005452,ORD_005452,UPI,Successful,1411.05
PAY_005453,ORD_005453,UPI,Successful,98.86
PAY_005454,ORD_005454,Credit Card,Successful,223.42
PAY_005455,ORD_005455,UPI,Successful,234.74
PAY_005456,ORD_005456,UPI,Successful,577.86
PAY_005457,ORD_005457,Debit Card,Successful,534.16
PAY_005458,ORD_005458,UPI,Successful,552.76
PAY_005459,ORD_005459,Wallet,Successful,117.48
PAY_005460,ORD_005460,Debit Card,Successful,685.98
PAY_005461,ORD_005461,UPI,Successful,546.58
PAY_005462,ORD_005462,Wallet,Successful,602.97
PAY_005463,ORD_005463,UPI,Successful,1009.5
PAY_005464,ORD_005464,Cash,Successful,664.94
PAY_005465,ORD_005465,UPI,Successful,215.62
PAY_005466,ORD_005466,UPI,Successful,305.35
PAY_005467,ORD_005467,Credit Card,Successful,413.6
PAY_005468,ORD_005468,Wallet,Successful,591.97
PAY_005469,ORD_005469,Cash,Successful,187.6
PAY_005470,ORD_005470,UPI,Successful,879.46
PAY_005471,ORD_005471,UPI,Successful,1986.36
PAY_005472,ORD_005472,UPI,Successful,1559.13
PAY_005473,ORD_005473,Debit Card,Successful,475.05
PAY_005474,ORD_005474,Credit Card,Successful,470.02
PAY_005475,ORD_005475,UPI,Successful,96.6
PAY_005476,ORD_005476,UPI,Successful,254.82
PAY_005477,ORD_005477,Debit Card,Successful,446.68
PAY_005478,ORD_005478,UPI,Successful,606.25
PAY_005479,ORD_005479,UPI,Successful,1256.22
PAY_005480,ORD_005480,UPI,Successful,2513.54
PAY_005481,ORD_005481,UPI,Successful,313.85
PAY_005482,ORD_005482,UPI,Successful,458.82
PAY_005483,ORD_005483,UPI,Successful,268.47
PAY_005484,ORD_005484,Wallet,Successful,105.84
PAY_005485,ORD_005485,UPI,Successful,440.0
PAY_005486,ORD_005486,UPI,Successful,570.7
PAY_005487,ORD_005487,Debit Card,Successful,288.76
PAY_005488,ORD_005488,UPI,Successful,630.84
PAY_005489,ORD_005489,UPI,Successful,627.69
PAY_005490,ORD_005490,Cash,Successful,720.94
PAY_005491,ORD_005491,Credit Card,Successful,659.51
PAY_005492,ORD_005492,Credit Card,Successful,105.96
PAY_005493,ORD_005493,Credit Card,Successful,221.34
PAY_005494,ORD_005494,UPI,Successful,674.32
PAY_005495,ORD_005495,Credit Card,Successful,209.24
PAY_005496,ORD_005496,Debit Card,Successful,280.64
PAY_005497,ORD_005497,Debit Card,Successful,106.87
PAY_005498,ORD_005498,UPI,Successful,408.5
PAY_005499,ORD_005499,UPI,Successful,214.28
PAY_005500,ORD_005500,UPI,Successful,762.03
PAY_005501,ORD_005501,Debit Card,Successful,287.42
PAY_005502,ORD_005502,Cash,Successful,581.57
PAY_005503,ORD_005503,UPI,Successful,869.08
PAY_005504,ORD_005504,UPI,Successful,617.13
PAY_005505,ORD_005505,UPI,Successful,275.26
PAY_005506,ORD_005506,UPI,Successful,1042.6
PAY_005507,ORD_005507,UPI,Successful,242.62
PAY_005508,ORD_005508,UPI,Failed,427.27
PAY_005509,ORD_005509,UPI,Successful,461.02
PAY_005510,ORD_005510,UPI,Failed,350.67
PAY_005511,ORD_005511,Cash,Successful,1170.03
PAY_005512,ORD_005512,Wallet,Successful,491.88
PAY_005513,ORD_005513,Debit Card,Successful,2652.26
PAY_005514,ORD_005514,Debit Card,Successful,1014.7
PAY_005515,ORD_005515,UPI,Successful,80.0
PAY_005516,ORD_005516,UPI,Refunded,161.96
PAY_005517,ORD_005517,UPI,Successful,131.2
PAY_005518,ORD_005518,UPI,Successful,567.76
PAY_005519,ORD_005519,UPI,Successful,410.44
PAY_005520,ORD_005520,Debit Card,Successful,350.14
PAY_005521,ORD_005521,Debit Card,Successful,311.68
PAY_005522,ORD_005522,Wallet,Successful,991.99
PAY_005523,ORD_005523,UPI,Successful,1013.77
PAY_005524,ORD_005524,Wallet,Successful,1354.8
PAY_005525,ORD_005525,Credit Card,Successful,819.19
PAY_005526,ORD_005526,UPI,Successful,688.63
PAY_005527,ORD_005527,Credit Card,Successful,506.48
PAY_005528,ORD_005528,Credit Card,Successful,91.31
PAY_005529,ORD_005529,Debit Card,Successful,284.43
PAY_005530,ORD_005530,UPI,Successful,502.0
PAY_005531,ORD_005531,UPI,Successful,1383.54
PAY_005532,ORD_005532,Debit Card,Successful,350.66
PAY_005533,ORD_005533,Debit Card,Successful,80.0
PAY_005534,ORD_005534,UPI,Successful,285.71
PAY_005535,ORD_005535,UPI,Successful,221.15
PAY_005536,ORD_005536,UPI,Successful,109.93
PAY_005537,ORD_005537,Credit Card,Successful,593.37
PAY_005538,ORD_005538,Cash,Successful,788.23
PAY_005539,ORD_005539,UPI,Successful,2015.63
PAY_005540,ORD_005540,UPI,Successful,367.74
PAY_005541,ORD_005541,Credit Card,Successful,1681.16
PAY_005542,ORD_005542,Wallet,Successful,849.38
PAY_005543,ORD_005543,Wallet,Successful,1086.97
PAY_005544,ORD_005544,Credit Card,Successful,1082.77
PAY_005545,ORD_005545,UPI,Successful,515.95
PAY_005546,ORD_005546,Credit Card,Successful,80.0
PAY_005547,ORD_005547,UPI,Successful,2384.78
PAY_005548,ORD_005548,Debit Card,Successful,835.79
PAY_005549,ORD_005549,UPI,Successful,184.47
PAY_005550,ORD_005550,Credit Card,Successful,909.31
PAY_005551,ORD_005551,UPI,Successful,148.46
PAY_005552,ORD_005552,Cash,Successful,329.69
PAY_005553,ORD_005553,Credit Card,Successful,179.07
PAY_005554,ORD_005554,Wallet,Successful,517.44
PAY_005555,ORD_005555,Wallet,Successful,1395.36
PAY_005556,ORD_005556,Credit Card,Successful,661.81
PAY_005557,ORD_005557,Credit Card,Successful,745.3
PAY_005558,ORD_005558,Wallet,Successful,1836.94
PAY_005559,ORD_005559,UPI,Successful,328.18
PAY_005560,ORD_005560,Debit Card,Successful,256.34
PAY_005561,ORD_005561,UPI,Successful,152.03
PAY_005562,ORD_005562,UPI,Successful,204.04
PAY_005563,ORD_005563,UPI,Successful,478.31
PAY_005564,ORD_005564,UPI,Successful,1492.05
PAY_005565,ORD_005565,UPI,Successful,1107.39
PAY_005566,ORD_005566,UPI,Failed,189.1
PAY_005567,ORD_005567,Wallet,Successful,543.78
PAY_005568,ORD_005568,UPI,Successful,96.84
PAY_005569,ORD_005569,Cash,Successful,498.96
PAY_005570,ORD_005570,UPI,Successful,443.02
PAY_005571,ORD_005571,Debit Card,Failed,862.32
PAY_005572,ORD_005572,UPI,Successful,241.63
PAY_005573,ORD_005573,UPI,Successful,422.3
PAY_005574,ORD_005574,UPI,Successful,5000.0
PAY_005575,ORD_005575,Wallet,Successful,435.8
PAY_005576,ORD_005576,Wallet,Successful,1991.42
PAY_005577,ORD_005577,UPI,Successful,993.76
PAY_005578,ORD_005578,Credit Card,Successful,249.34
PAY_005579,ORD_005579,UPI,Successful,1149.09
PAY_005580,ORD_005580,Wallet,Successful,688.52
PAY_005581,ORD_005581,UPI,Successful,561.76
PAY_005582,ORD_005582,UPI,Successful,574.0
PAY_005583,ORD_005583,UPI,Successful,1624.58
PAY_005584,ORD_005584,UPI,Successful,305.98
PAY_005585,ORD_005585,UPI,Successful,1726.59
PAY_005586,ORD_005586,UPI,Successful,710.03
PAY_005587,ORD_005587,UPI,Successful,200.22
PAY_005588,ORD_005588,Debit Card,Successful,338.03
PAY_005589,ORD_005589,UPI,Successful,129.16
PAY_005590,ORD_005590,Wallet,Successful,3239.77
PAY_005591,ORD_005591,UPI,Successful,1147.95
PAY_005592,ORD_005592,UPI,Successful,331.86
PAY_005593,ORD_005593,UPI,Successful,597.92
PAY_005594,ORD_005594,UPI,Successful,347.71
PAY_005595,ORD_005595,Cash,Successful,1395.55
PAY_005596,ORD_005596,UPI,Successful,435.08
PAY_005597,ORD_005597,Cash,Successful,511.27
PAY_005598,ORD_005598,UPI,Successful,482.57
PAY_005599,ORD_005599,UPI,Successful,199.63
PAY_005600,ORD_005600,Credit Card,Successful,973.78
PAY_005601,ORD_005601,Debit Card,Successful,633.02
PAY_005602,ORD_005602,UPI,Successful,226.54
PAY_005603,ORD_005603,Debit Card,Failed,165.88
PAY_005604,ORD_005604,UPI,Failed,179.99
PAY_005605,ORD_005605,Debit Card,Successful,235.24
PAY_005606,ORD_005606,Debit Card,Failed,837.32
PAY_005607,ORD_005607,Credit Card,Successful,861.71
PAY_005608,ORD_005608,UPI,Successful,457.16
PAY_005609,ORD_005609,UPI,Successful,670.64
PAY_005610,ORD_005610,UPI,Successful,487.47
PAY_005611,ORD_005611,UPI,Successful,1078.33
PAY_005612,ORD_005612,Debit Card,Refunded,325.37
PAY_005613,ORD_005613,Debit Card,Successful,627.26
PAY_005614,ORD_005614,UPI,Successful,290.14
PAY_005615,ORD_005615,UPI,Successful,540.91
PAY_005616,ORD_005616,UPI,Successful,215.06
PAY_005617,ORD_005617,Cash,Successful,536.4
PAY_005618,ORD_005618,Credit Card,Successful,363.87
PAY_005619,ORD_005619,Wallet,Successful,401.59
PAY_005620,ORD_005620,UPI,Successful,339.08
PAY_005621,ORD_005621,UPI,Successful,371.31
PAY_005622,ORD_005622,UPI,Successful,1067.53
PAY_005623,ORD_005623,UPI,Successful,289.26
PAY_005624,ORD_005624,UPI,Successful,426.63
PAY_005625,ORD_005625,Debit Card,Successful,125.95
PAY_005626,ORD_005626,UPI,Successful,3709.93
PAY_005627,ORD_005627,UPI,Successful,261.42
PAY_005628,ORD_005628,Wallet,Successful,199.52
PAY_005629,ORD_005629,Credit Card,Successful,391.79
PAY_005630,ORD_005630,Debit Card,Successful,1322.94
PAY_005631,ORD_005631,Cash,Successful,434.89
PAY_005632,ORD_005632,Debit Card,Successful,1100.14
PAY_005633,ORD_005633,UPI,Successful,1032.31
PAY_005634,ORD_005634,UPI,Successful,888.76
PAY_005635,ORD_005635,Credit Card,Successful,1443.18
PAY_005636,ORD_005636,Wallet,Successful,533.84
PAY_005637,ORD_005637,Wallet,Successful,920.43
PAY_005638,ORD_005638,UPI,Successful,274.84
PAY_005639,ORD_005639,UPI,Successful,262.66
PAY_005640,ORD_005640,Credit Card,Successful,480.15
PAY_005641,ORD_005641,Credit Card,Successful,414.56
PAY_005642,ORD_005642,UPI,Successful,80.0
PAY_005643,ORD_005643,Wallet,Successful,480.81
PAY_005644,ORD_005644,Wallet,Successful,2107.34
PAY_005645,ORD_005645,UPI,Successful,916.87
PAY_005646,ORD_005646,Credit Card,Successful,343.09
PAY_005647,ORD_005647,Debit Card,Successful,587.42
PAY_005648,ORD_005648,Credit Card,Successful,865.16
PAY_005649,ORD_005649,UPI,Failed,273.44
PAY_005650,ORD_005650,UPI,Successful,405.61
PAY_005651,ORD_005651,UPI,Successful,1194.35
PAY_005652,ORD_005652,UPI,Successful,762.64
PAY_005653,ORD_005653,Debit Card,Successful,261.12
PAY_005654,ORD_005654,UPI,Successful,243.38
PAY_005655,ORD_005655,Wallet,Successful,1288.85
PAY_005656,ORD_005656,Wallet,Successful,933.46
PAY_005657,ORD_005657,Credit Card,Successful,99.01
PAY_005658,ORD_005658,UPI,Successful,830.85
PAY_005659,ORD_005659,UPI,Successful,136.62
PAY_005660,ORD_005660,Debit Card,Successful,385.09
PAY_005661,ORD_005661,UPI,Successful,510.16
PAY_005662,ORD_005662,Wallet,Successful,473.43
PAY_005663,ORD_005663,Credit Card,Successful,732.12
PAY_005664,ORD_005664,Credit Card,Successful,566.83
PAY_005665,ORD_005665,UPI,Successful,381.5
PAY_005666,ORD_005666,Credit Card,Successful,247.22
PAY_005667,ORD_005667,Wallet,Refunded,2294.47
PAY_005668,ORD_005668,UPI,Successful,761.72
PAY_005669,ORD_005669,UPI,Successful,1099.75
PAY_005670,ORD_005670,UPI,Successful,665.54
PAY_005671,ORD_005671,Debit Card,Successful,1887.19
PAY_005672,ORD_005672,UPI,Successful,596.23
PAY_005673,ORD_005673,UPI,Successful,337.93
PAY_005674,ORD_005674,Debit Card,Successful,435.13
PAY_005675,ORD_005675,UPI,Successful,351.46
PAY_005676,ORD_005676,UPI,Successful,724.53
PAY_005677,ORD_005677,Wallet,Successful,174.97
PAY_005678,ORD_005678,UPI,Successful,346.53
PAY_005679,ORD_005679,UPI,Failed,1777.14
PAY_005680,ORD_005680,Cash,Successful,1388.47
PAY_005681,ORD_005681,Cash,Successful,829.38
PAY_005682,ORD_005682,Debit Card,Successful,227.36
PAY_005683,ORD_005683,Credit Card,Successful,502.18
PAY_005684,ORD_005684,Credit Card,Successful,1166.01
PAY_005685,ORD_005685,Debit Card,Successful,484.79
PAY_005686,ORD_005686,UPI,Successful,485.64
PAY_005687,ORD_005687,UPI,Successful,369.75
PAY_005688,ORD_005688,UPI,Successful,320.44
PAY_005689,ORD_005689,UPI,Successful,282.64
PAY_005690,ORD_005690,UPI,Successful,856.62
PAY_005691,ORD_005691,UPI,Successful,779.79
PAY_005692,ORD_005692,UPI,Successful,113.43
PAY_005693,ORD_005693,UPI,Successful,630.6
PAY_005694,ORD_005694,Credit Card,Successful,225.8
PAY_005695,ORD_005695,UPI,Successful,703.05
PAY_005696,ORD_005696,Wallet,Successful,960.83
PAY_005697,ORD_005697,UPI,Successful,186.81
PAY_005698,ORD_005698,UPI,Successful,293.58
PAY_005699,ORD_005699,UPI,Successful,109.76
PAY_005700,ORD_005700,UPI,Failed,1155.13
PAY_005701,ORD_005701,UPI,Successful,225.82
PAY_005702,ORD_005702,Debit Card,Successful,80.0
PAY_005703,ORD_005703,Cash,Successful,252.11
PAY_005704,ORD_005704,UPI,Successful,553.6
PAY_005705,ORD_005705,UPI,Successful,626.42
PAY_005706,ORD_005706,Wallet,Successful,1814.09
PAY_005707,ORD_005707,UPI,Successful,305.28
PAY_005708,ORD_005708,UPI,Successful,425.04
PAY_005709,ORD_005709,UPI,Successful,2457.65
PAY_005710,ORD_005710,UPI,Successful,393.64
PAY_005711,ORD_005711,Debit Card,Successful,495.25
PAY_005712,ORD_005712,UPI,Successful,1112.09
PAY_005713,ORD_005713,UPI,Successful,105.01
PAY_005714,ORD_005714,UPI,Successful,962.39
PAY_005715,ORD_005715,UPI,Successful,1391.58
PAY_005716,ORD_005716,UPI,Successful,301.65
PAY_005717,ORD_005717,UPI,Successful,509.5
PAY_005718,ORD_005718,Credit Card,Successful,638.6
PAY_005719,ORD_005719,UPI,Successful,820.05
PAY_005720,ORD_005720,Credit Card,Successful,3273.13
PAY_005721,ORD_005721,UPI,Successful,421.33
PAY_005722,ORD_005722,UPI,Refunded,605.56
PAY_005723,ORD_005723,Wallet,Successful,1015.57
PAY_005724,ORD_005724,UPI,Successful,568.51
PAY_005725,ORD_005725,Debit Card,Successful,2231.86
PAY_005726,ORD_005726,Debit Card,Successful,542.63
PAY_005727,ORD_005727,Debit Card,Successful,149.5
PAY_005728,ORD_005728,UPI,Successful,529.48
PAY_005729,ORD_005729,UPI,Successful,427.58
PAY_005730,ORD_005730,UPI,Successful,2858.24
PAY_005731,ORD_005731,UPI,Successful,265.91
PAY_005732,ORD_005732,UPI,Successful,831.88
PAY_005733,ORD_005733,UPI,Successful,829.22
PAY_005734,ORD_005734,Debit Card,Successful,972.46
PAY_005735,ORD_005735,Credit Card,Successful,288.98
PAY_005736,ORD_005736,UPI,Successful,523.81
PAY_005737,ORD_005737,UPI,Successful,133.22
PAY_005738,ORD_005738,Cash,Successful,4013.98
PAY_005739,ORD_005739,UPI,Successful,395.28
PAY_005740,ORD_005740,UPI,Successful,1297.35
PAY_005741,ORD_005741,UPI,Successful,1419.05
PAY_005742,ORD_005742,Wallet,Failed,111.38
PAY_005743,ORD_005743,UPI,Refunded,724.56
PAY_005744,ORD_005744,Credit Card,Successful,2479.74
PAY_005745,ORD_005745,Wallet,Successful,183.94
PAY_005746,ORD_005746,UPI,Successful,249.49
PAY_005747,ORD_005747,UPI,Successful,80.0
PAY_005748,ORD_005748,UPI,Successful,434.39
PAY_005749,ORD_005749,UPI,Successful,1242.96
PAY_005750,ORD_005750,UPI,Successful,108.19
PAY_005751,ORD_005751,Debit Card,Successful,2493.32
PAY_005752,ORD_005752,Debit Card,Successful,727.8
PAY_005753,ORD_005753,UPI,Successful,216.46
PAY_005754,ORD_005754,Wallet,Successful,605.69
PAY_005755,ORD_005755,UPI,Successful,734.97
PAY_005756,ORD_005756,Debit Card,Successful,275.64
PAY_005757,ORD_005757,Wallet,Successful,750.66
PAY_005758,ORD_005758,Debit Card,Successful,459.95
PAY_005759,ORD_005759,Wallet,Successful,255.19
PAY_005760,ORD_005760,Wallet,Successful,504.86
PAY_005761,ORD_005761,UPI,Successful,178.68
PAY_005762,ORD_005762,UPI,Successful,391.98
PAY_005763,ORD_005763,UPI,Successful,454.0
PAY_005764,ORD_005764,Wallet,Successful,1841.73
PAY_005765,ORD_005765,UPI,Successful,222.87
PAY_005766,ORD_005766,UPI,Successful,80.0
PAY_005767,ORD_005767,Credit Card,Successful,80.0
PAY_005768,ORD_005768,UPI,Successful,211.07
PAY_005769,ORD_005769,Credit Card,Successful,563.11
PAY_005770,ORD_005770,UPI,Successful,190.35
PAY_005771,ORD_005771,UPI,Successful,274.24
PAY_005772,ORD_005772,Wallet,Successful,244.14
PAY_005773,ORD_005773,Cash,Successful,377.42
PAY_005774,ORD_005774,UPI,Successful,252.54
PAY_005775,ORD_005775,UPI,Successful,3687.32
PAY_005776,ORD_005776,UPI,Successful,698.21
PAY_005777,ORD_005777,Debit Card,Successful,1405.2
PAY_005778,ORD_005778,UPI,Successful,435.22
PAY_005779,ORD_005779,UPI,Successful,193.57
PAY_005780,ORD_005780,Credit Card,Successful,86.58
PAY_005781,ORD_005781,UPI,Successful,1048.8
PAY_005782,ORD_005782,UPI,Successful,942.13
PAY_005783,ORD_005783,UPI,Successful,721.19
PAY_005784,ORD_005784,UPI,Successful,1419.31
PAY_005785,ORD_005785,UPI,Successful,2581.29
PAY_005786,ORD_005786,Debit Card,Successful,293.23
PAY_005787,ORD_005787,UPI,Successful,903.37
PAY_005788,ORD_005788,UPI,Successful,149.91
PAY_005789,ORD_005789,Wallet,Successful,284.13
PAY_005790,ORD_005790,UPI,Successful,1545.54
PAY_005791,ORD_005791,UPI,Successful,139.67
PAY_005792,ORD_005792,Debit Card,Successful,899.16
PAY_005793,ORD_005793,UPI,Successful,602.95
PAY_005794,ORD_005794,UPI,Successful,477.76
PAY_005795,ORD_005795,Wallet,Successful,1244.95
PAY_005796,ORD_005796,Debit Card,Successful,305.93
PAY_005797,ORD_005797,Credit Card,Successful,300.47
PAY_005798,ORD_005798,Credit Card,Failed,519.48
PAY_005799,ORD_005799,Debit Card,Successful,1278.35
PAY_005800,ORD_005800,UPI,Failed,362.65
PAY_005801,ORD_005801,Cash,Successful,512.53
PAY_005802,ORD_005802,UPI,Successful,454.05
PAY_005803,ORD_005803,UPI,Successful,210.16
PAY_005804,ORD_005804,UPI,Successful,242.29
PAY_005805,ORD_005805,Wallet,Successful,1642.08
PAY_005806,ORD_005806,Wallet,Successful,1492.18
PAY_005807,ORD_005807,UPI,Successful,923.71
PAY_005808,ORD_005808,Cash,Successful,214.6
PAY_005809,ORD_005809,Credit Card,Successful,124.5
PAY_005810,ORD_005810,Wallet,Successful,1432.28
PAY_005811,ORD_005811,Credit Card,Successful,2715.35
PAY_005812,ORD_005812,Cash,Successful,450.09
PAY_005813,ORD_005813,UPI,Successful,80.0
PAY_005814,ORD_005814,UPI,Successful,106.53
PAY_005815,ORD_005815,Debit Card,Successful,2127.99
PAY_005816,ORD_005816,Credit Card,Refunded,278.86
PAY_005817,ORD_005817,Debit Card,Successful,201.38
PAY_005818,ORD_005818,UPI,Successful,529.52
PAY_005819,ORD_005819,Wallet,Successful,171.62
PAY_005820,ORD_005820,UPI,Successful,552.55
PAY_005821,ORD_005821,Debit Card,Successful,1899.27
PAY_005822,ORD_005822,Debit Card,Successful,503.59
PAY_005823,ORD_005823,UPI,Successful,406.89
PAY_005824,ORD_005824,Credit Card,Successful,337.13
PAY_005825,ORD_005825,UPI,Successful,984.53
PAY_005826,ORD_005826,Credit Card,Successful,1112.37
PAY_005827,ORD_005827,Credit Card,Successful,1192.94
PAY_005828,ORD_005828,Debit Card,Successful,398.24
PAY_005829,ORD_005829,Credit Card,Successful,492.72
PAY_005830,ORD_005830,Cash,Failed,1017.63
PAY_005831,ORD_005831,UPI,Successful,1092.55
PAY_005832,ORD_005832,UPI,Successful,2156.17
PAY_005833,ORD_005833,Credit Card,Successful,419.88
PAY_005834,ORD_005834,Credit Card,Successful,192.41
PAY_005835,ORD_005835,UPI,Successful,189.94
PAY_005836,ORD_005836,UPI,Successful,284.95
PAY_005837,ORD_005837,UPI,Successful,1029.56
PAY_005838,ORD_005838,Credit Card,Successful,1149.32
PAY_005839,ORD_005839,Wallet,Successful,323.79
PAY_005840,ORD_005840,Wallet,Successful,2806.46
PAY_005841,ORD_005841,Credit Card,Successful,700.77
PAY_005842,ORD_005842,UPI,Successful,695.22
PAY_005843,ORD_005843,Wallet,Successful,719.37
PAY_005844,ORD_005844,UPI,Successful,775.72
PAY_005845,ORD_005845,UPI,Successful,409.0
PAY_005846,ORD_005846,Credit Card,Successful,370.79
PAY_005847,ORD_005847,Wallet,Successful,2541.55
PAY_005848,ORD_005848,UPI,Successful,2507.73
PAY_005849,ORD_005849,Credit Card,Successful,681.96
PAY_005850,ORD_005850,Credit Card,Successful,345.65
PAY_005851,ORD_005851,UPI,Successful,193.28
PAY_005852,ORD_005852,UPI,Successful,875.51
PAY_005853,ORD_005853,Credit Card,Successful,198.26
PAY_005854,ORD_005854,Wallet,Successful,1574.43
PAY_005855,ORD_005855,UPI,Successful,1531.8
PAY_005856,ORD_005856,UPI,Successful,879.87
PAY_005857,ORD_005857,Credit Card,Successful,99.67
PAY_005858,ORD_005858,UPI,Successful,385.31
PAY_005859,ORD_005859,Wallet,Successful,668.15
PAY_005860,ORD_005860,UPI,Refunded,290.52
PAY_005861,ORD_005861,UPI,Successful,306.05
PAY_005862,ORD_005862,Credit Card,Successful,535.06
PAY_005863,ORD_005863,Wallet,Successful,894.72
PAY_005864,ORD_005864,Credit Card,Failed,2334.57
PAY_005865,ORD_005865,UPI,Successful,106.62
PAY_005866,ORD_005866,UPI,Successful,131.45
PAY_005867,ORD_005867,UPI,Successful,1138.4
PAY_005868,ORD_005868,Debit Card,Successful,176.57
PAY_005869,ORD_005869,UPI,Successful,311.19
PAY_005870,ORD_005870,UPI,Successful,361.12
PAY_005871,ORD_005871,UPI,Successful,487.51
PAY_005872,ORD_005872,Debit Card,Successful,609.59
PAY_005873,ORD_005873,UPI,Successful,192.76
PAY_005874,ORD_005874,UPI,Successful,343.22
PAY_005875,ORD_005875,UPI,Successful,924.39
PAY_005876,ORD_005876,UPI,Successful,381.23
PAY_005877,ORD_005877,Credit Card,Successful,506.21
PAY_005878,ORD_005878,UPI,Successful,184.9
